4096	10	664	664	664	1176	1176	1176	3224	3224	3224
4277	10	664	664	664	1176	1176	1176	3224	3224	3224
4467	10	664	664	664	1176	1176	1176	3224	3224	3224
4664	10	664	664	664	1176	1176	1176	3224	3224	3224
4871	10	664	664	664	1176	1176	1176	3224	3224	3224
5087	10	664	664	664	1176	1176	1176	3224	3224	3224
5312	10	664	664	664	1176	1176	1176	3224	3224	3224
5547	10	664	664	664	1176	1176	1176	3224	3224	3224
5793	10	664	664	664	1176	1176	1176	3224	3224	3224
6049	10	664	664	664	1176	1176	1176	3224	3224	3224
6317	10	664	664	664	1176	1176	1176	3224	3224	3224
6597	10	664	664	664	1176	1176	1176	3224	3224	3224
6889	10	664	664	664	1176	1176	1176	3224	3224	3224
7194	10	664	664	664	1176	1176	1176	3224	3224	3224
7512	10	664	664	664	1176	1176	1176	3224	3224	3224
7845	10	664	664	664	1176	1176	1176	3224	3224	3224
8192	10	664	664	664	1176	1176	1176	3224	3224	3224
8555	10	664	664	664	1176	1176	1176	3224	3224	3224
8933	10	664	664	664	1176	1176	1176	3224	3224	3224
9329	10	664	664	664	1176	1176	1176	3224	3224	3224
9742	10	664	664	664	1176	1176	1176	3224	3224	3224
10173	10	664	664	664	1176	1176	1176	3224	3224	3224
10624	10	664	664	664	1176	1176	1176	3224	3224	3224
11094	10	664	664	664	1176	1176	1176	3224	3224	3224
11585	10	664	664	664	1176	1176	1176	3224	3224	3224
12098	10	664	664	664	1176	1176	1176	3224	3224	3224
12634	10	664	664	664	1176	1176	1176	3224	3224	3224
13193	10	664	664	664	1176	1176	1176	3224	3224	3224
13777	10	664	664	664	1176	1176	1176	3224	3224	3224
14387	10	664	664	664	1176	1176	1176	3224	3224	3224
15024	10	664	664	664	1176	1176	1176	3224	3224	3224
15689	10	664	664	664	1176	1176	1176	3224	3224	3224
16384	10	664	664	664	1176	1176	1176	3224	3224	3224
17109	10	664	664	664	1176	1176	1176	3224	3224	3224
17867	10	664	664	664	1176	1176	1176	3224	3224	3224
18658	10	664	664	664	1176	1176	1176	3224	3224	3224
19484	10	664	664	664	1176	1176	1176	3224	3224	3224
20347	10	664	664	664	1176	1176	1176	3224	3224	3224
21247	10	664	664	664	1176	1176	1176	3224	3224	3224
22188	10	664	664	664	1176	1176	1176	3224	3224	3224
23170	10	664	664	664	1176	1176	1176	3224	3224	3224
24196	10	664	664	664	1176	1176	1176	3224	3224	3224
25268	10	664	664	664	1176	1176	1176	3224	3224	3224
26386	10	664	664	664	1176	1176	1176	3224	3224	3224
27554	10	664	664	664	1176	1176	1176	3224	3224	3224
28774	10	664	664	664	1176	1176	1176	3224	3224	3224
30048	10	664	664	664	1176	1176	1176	3224	3224	3224
31379	10	664	664	664	1176	1176	1176	3224	3224	3224
32768	10	664	664	664	1176	1176	1176	3224	3224	3224
34219	10	664	664	664	1176	1176	1176	3224	3224	3224
35734	10	664	664	664	1176	1176	1176	3224	3224	3224
37316	10	664	664	664	1176	1176	1176	3224	3224	3224
38968	10	664	664	664	1176	1176	1176	3224	3224	3224
40693	10	664	664	664	1176	1176	1176	3224	3224	3224
42495	10	664	664	664	1176	1176	1176	3224	3224	3224
44376	10	664	664	664	1176	1176	1176	3224	3224	3224
46341	10	664	664	664	1176	1176	1176	3224	3224	3224
48393	10	664	664	664	1176	1176	1176	3224	3224	3224
50535	10	664	664	664	1176	1176	1176	3224	3224	3224
52773	10	664	664	664	1176	1176	1176	3224	3224	3224
55109	10	664	664	664	1176	1176	1176	3224	3224	3224
57549	10	664	664	664	1176	1176	1176	3224	3224	3224
60097	10	664	664	664	1176	1176	1176	3224	3224	3224
62757	10	664	664	664	1176	1176	1176	3224	3224	3224
65536	10	664	664	664	1176	1176	1176	3224	3224	3224
68438	10	664	664	664	1176	1176	1176	3224	3224	3224
71468	10	664	664	664	1176	1176	1176	3224	3224	3224
74632	10	664	664	664	1176	1176	1176	3224	3224	3224
77936	10	664	664	664	1176	1176	1176	3224	3224	3224
81386	10	664	664	664	1176	1176	1176	3224	3224	3224
