240387	299	44.7592	8.11974	5494.39
251030	294	54.5646	8.12462	5512.92
262144	288	49.7257	8.11651	5548
273750	283	45.9117	8.06746	5573.33
285870	278	44.1655	8.10222	5602.58
298527	272	37.6912	8.09272	5628.69
311744	267	67.7266	8.29626	5653.18
325546	262	70.4389	8.53331	5671.46
339959	257	158.237	8.38597	5699.93
355010	253	61.6047	8.49934	5728.89
370728	248	54.7782	8.17079	5754.42
387141	243	39.6008	8.08322	5783.27
404281	239	45.6444	8.093	5800.62
422180	234	64.8248	8.25876	5836.23
440872	230	52.0304	8.22361	5858.2
460391	226	65.6549	8.06353	5880.15
480774	221	71.2579	8.20374	5909.72
502060	217	96.9124	8.53443	5939.84
524288	213	57.723	8.0897	5963.48
547500	209	92.7608	8.2088	5991.7
571740	205	120.951	8.14904	6023.71
597053	201	92.8955	8.31346	6029.9
623487	198	121.48	8.25057	6065.91
651091	194	176.175	8.19749	6099.35
679917	190	115.537	8.21169	6114.18
710020	187	95.5722	8.1374	6148.91
741455	183	161.672	8.5571	6170.77
774282	180	217.828	8.45443	6204
808563	176	151.062	8.36195	6216.59
844361	173	189.78	8.20799	6248.28
881744	170	66.9118	8.10508	6274.25
920782	167	135.76	8.14468	6309.41
961548	164	211.378	8.28752	6323.61
1004120	161	78.1242	8.08938	6358.39
1048576	158	99.6456	8.22147	6379.53
1095000	155	151.826	8.11023	6412.02
1143480	152	83.0197	8.09226	6433.24
1194106	149	122.477	8.08369	6446.53
1246974	146	79.9521	8.09263	6475.82
1302182	143	212.455	8.39032	6502.9
1359835	141	113.787	8.07903	6527.98
1420040	138	176.601	8.14518	6555.7
1482910	135	138.867	8.11457	6591.84
1548564	133	164.15	8.09456	6612.55
1617125	130	121.5	8.07427	6644.38
1688722	128	105.469	8.06001	6672.44
1763488	126	204.024	8.18817	6696.71
1841564	123	125.593	8.06422	6720.41
1923097	121	111.826	8.06939	6739.64
2008240	119	124.286	8.07077	6774.34
2097152	116	93.0862	8.0656	6799
2190001	114	154.667	8.22764	6813.42
2286960	112	126.134	8.14683	6862.64
2388213	110	174.609	8.52477	6883.22
2493948	108	221.5	8.50045	6892
2604365	106	170.16	8.23843	6928.96
2719670	104	156.673	8.17047	6953.62
2840080	102	159.294	8.10397	6974.29
2965821	100	200.86	8.12831	7000.84
