3234251	96	947.979	61.1719	2425.75
3377443	95	1353.06	60.5928	2430.91
3526975	93	1055.54	62.0301	2432.17
3683128	91	989.022	61.1117	2430.15
3846194	89	1102.13	60.4545	2433.8
4016479	88	1221.12	60.2241	2436.27
4194304	86	1145.85	60.0285	2438.05
4380002	84	1181.5	60.1371	2448.19
4573921	83	1423.23	60.2895	2440.19
4776426	81	1275.21	60.4581	2438.52
4987896	80	1402.08	59.9662	2442
5208729	78	1417.17	59.832	2437.85
5439339	77	1493.52	60.1199	2445.4
5680159	75	1438.36	59.9394	2443.95
5931642	74	1535.42	59.9628	2447.57
6194258	73	1812.78	59.8998	2450.74
6468501	71	1366.18	60.0955	2453.41
6754886	70	1413.17	59.9289	2456.34
7053950	69	1784.96	60.4907	2455.65
7366255	67	1407.97	59.8969	2446.21
7692387	66	1549.18	59.8737	2456
8032959	65	1973.75	59.9519	2459.2
8388608	64	1364.58	59.879	2458.62
